Country,entry,date
Dominican Republic,19772.0,2012-11-01
Ecuador,20917.0,2012-11-01
Israel,18632.0,2012-11-01
Chile,12606.0,2012-11-01
Denmark,16980.0,2012-11-01
Costa Rica,16541.0,2012-11-01
Philippines,13487.0,2012-11-01
New Zealand,10307.0,2012-11-01
Peru,17200.0,2012-11-01
Belgium,15229.0,2012-11-01
Jamaica,15527.0,2012-11-01
Norway,17175.0,2012-11-01
Bahamas,20462.0,2012-11-01
Guatemala,26458.0,2012-11-01
Russia,21110.0,2012-11-01
Honduras,10791.0,2012-11-01
El Salvador,10037.0,2012-11-01
Poland,8588.0,2012-11-01
Austria,12538.0,2012-11-01
Nigeria,7313.0,2012-11-01
Saudi Arabia,6021.0,2012-11-01
Panama,12855.0,2012-11-01
Trinidad And Tobago,12570.0,2012-11-01
Singapore,14695.0,2012-11-01
Turkey,10559.0,2012-11-01
Hong Kong,7922.0,2012-11-01
Portugal,7384.0,2012-11-01
Finland,8982.0,2012-11-01
South Africa,6067.0,2012-11-01
Haiti,7558.0,2012-11-01
Vietnam,3243.0,2012-11-01
United Kingdom,267161.0,2011-11-01
Japan,271272.0,2011-11-01
"China, PRC",73684.0,2011-11-01
South Korea,86739.0,2011-11-01
Brazil,120007.0,2011-11-01
Germany,123835.0,2011-11-01
France,89363.0,2011-11-01
India,40330.0,2011-11-01
Australia,67411.0,2011-11-01
Italy,61632.0,2011-11-01
Argentina,35080.0,2011-11-01
Colombia,42117.0,2011-11-01
Spain,44987.0,2011-11-01
Netherlands,41815.0,2011-11-01
Ireland,33430.0,2011-11-01
Sweden,33802.0,2011-11-01
Venezuela,60730.0,2011-11-01
Taiwan,17763.0,2011-11-01
Switzerland,31128.0,2011-11-01
Dominican Republic,19237.0,2011-11-01
Ecuador,20630.0,2011-11-01
Israel,19716.0,2011-11-01
Chile,10630.0,2011-11-01
Denmark,17840.0,2011-11-01
Costa Rica,15329.0,2011-11-01
Philippines,13408.0,2011-11-01
New Zealand,11628.0,2011-11-01
Peru,13733.0,2011-11-01
Belgium,16569.0,2011-11-01
Jamaica,13869.0,2011-11-01
Norway,15971.0,2011-11-01
Bahamas,19531.0,2011-11-01
Guatemala,25040.0,2011-11-01
Russia,17410.0,2011-11-01
Honduras,10264.0,2011-11-01
El Salvador,8627.0,2011-11-01
Poland,8105.0,2011-11-01
Austria,12642.0,2011-11-01
Nigeria,5507.0,2011-11-01
Saudi Arabia,5807.0,2011-11-01
Panama,11128.0,2011-11-01
Trinidad And Tobago,11426.0,2011-11-01
Singapore,15451.0,2011-11-01
Turkey,12570.0,2011-11-01
Hong Kong,8223.0,2011-11-01
Portugal,7526.0,2011-11-01
Finland,9204.0,2011-11-01
South Africa,5727.0,2011-11-01
Haiti,6218.0,2011-11-01
Vietnam,2667.0,2011-11-01
United Kingdom,,2019-12-01
Japan,,2019-12-01
"China, PRC",,2019-12-01
South Korea,,2019-12-01
Germany,,2019-12-01
Brazil,,2019-12-01
France,,2019-12-01
India,,2019-12-01
Australia,,2019-12-01
Italy,,2019-12-01
Spain,,2019-12-01
Colombia,,2019-12-01
Argentina,,2019-12-01
Netherlands,,2019-12-01
Taiwan,,2019-12-01
Ireland,,2019-12-01
Switzerland,,2019-12-01
Israel,,2019-12-01
Ecuador,,2019-12-01
Dominican Republic,,2019-12-01
Sweden,,2019-12-01
Chile,,2019-12-01
Venezuela,,2019-12-01
Denmark,,2019-12-01
Peru,,2019-12-01
Philippines,,2019-12-01
New Zealand,,2019-12-01
Costa Rica,,2019-12-01
Belgium,,2019-12-01
Jamaica,,2019-12-01
Bahamas,,2019-12-01
Norway,,2019-12-01
Russia,,2019-12-01
Guatemala,,2019-12-01
Poland,,2019-12-01
El Salvador,,2019-12-01
Austria,,2019-12-01
Honduras,,2019-12-01
Panama,,2019-12-01
Trinidad And Tobago,,2019-12-01
Singapore,,2019-12-01
Turkey,,2019-12-01
Saudi Arabia,,2019-12-01
Hong Kong,,2019-12-01
Portugal,,2019-12-01
Nigeria,,2019-12-01
Finland,,2019-12-01
Vietnam,,2019-12-01
Czech Republic,,2019-12-01
United Arab Emirates,,2019-12-01
United Kingdom,365965.0,2018-12-01
Japan,294643.0,2018-12-01
"China, PRC",180563.0,2018-12-01
South Korea,169045.0,2018-12-01
Brazil,249270.0,2018-12-01
Germany,141238.0,2018-12-01
France,131244.0,2018-12-01
India,83281.0,2018-12-01
Australia,128272.0,2018-12-01
Italy,94879.0,2018-12-01
Argentina,65182.0,2018-12-01
Colombia,119726.0,2018-12-01
Spain,77409.0,2018-12-01
Netherlands,47476.0,2018-12-01
Ireland,39081.0,2018-12-01
Sweden,49281.0,2018-12-01
Venezuela,62389.0,2018-12-01
Taiwan,31242.0,2018-12-01
Switzerland,37566.0,2018-12-01
Dominican Republic,58314.0,2018-12-01
Ecuador,33241.0,2018-12-01
Israel,26535.0,2018-12-01
Chile,26150.0,2018-12-01
Denmark,18628.0,2018-12-01
Costa Rica,48410.0,2018-12-01
Philippines,36008.0,2018-12-01
New Zealand,22284.0,2018-12-01
Peru,32055.0,2018-12-01
Belgium,18895.0,2018-12-01
Jamaica,30042.0,2018-12-01
Norway,18187.0,2018-12-01
Bahamas,30488.0,2018-12-01
Guatemala,37550.0,2018-12-01
Russia,27903.0,2018-12-01
Honduras,27503.0,2018-12-01
El Salvador,29214.0,2018-12-01
Poland,12888.0,2018-12-01
Austria,15735.0,2018-12-01
Nigeria,15501.0,2018-12-01
Saudi Arabia,11685.0,2018-12-01
Panama,19441.0,2018-12-01
Trinidad And Tobago,20359.0,2018-12-01
Singapore,18792.0,2018-12-01
Turkey,10324.0,2018-12-01
Hong Kong,10725.0,2018-12-01
Portugal,13919.0,2018-12-01
Finland,13139.0,2018-12-01
South Africa,17278.0,2018-12-01
Haiti,12234.0,2018-12-01
Vietnam,9252.0,2018-12-01
United Kingdom,347803.0,2017-12-01
Japan,280676.0,2017-12-01
"China, PRC",203407.0,2017-12-01
South Korea,210605.0,2017-12-01
Brazil,230961.0,2017-12-01
Germany,136533.0,2017-12-01
France,131559.0,2017-12-01
India,81979.0,2017-12-01
Australia,129083.0,2017-12-01
Italy,99581.0,2017-12-01
Argentina,87167.0,2017-12-01
Colombia,103572.0,2017-12-01
Spain,78721.0,2017-12-01
Netherlands,48324.0,2017-12-01
Ireland,39783.0,2017-12-01
Sweden,54154.0,2017-12-01
Venezuela,60266.0,2017-12-01
Taiwan,30205.0,2017-12-01
Switzerland,34547.0,2017-12-01
Dominican Republic,57905.0,2017-12-01
Ecuador,30175.0,2017-12-01
Israel,28711.0,2017-12-01
Chile,25075.0,2017-12-01
Denmark,19964.0,2017-12-01
Costa Rica,42333.0,2017-12-01
Philippines,35369.0,2017-12-01
New Zealand,23164.0,2017-12-01
Peru,29719.0,2017-12-01
Belgium,18105.0,2017-12-01
Jamaica,30000.0,2017-12-01
Norway,18137.0,2017-12-01
Bahamas,29397.0,2017-12-01
Guatemala,34900.0,2017-12-01
Russia,28926.0,2017-12-01
Honduras,27690.0,2017-12-01
El Salvador,26215.0,2017-12-01
Poland,12616.0,2017-12-01
Austria,14819.0,2017-12-01
Nigeria,20996.0,2017-12-01
Saudi Arabia,10319.0,2017-12-01
Panama,15643.0,2017-12-01
Trinidad And Tobago,17705.0,2017-12-01
Singapore,16322.0,2017-12-01
Turkey,10708.0,2017-12-01
Hong Kong,11719.0,2017-12-01
Portugal,14469.0,2017-12-01
Finland,13420.0,2017-12-01
South Africa,17075.0,2017-12-01
Haiti,12231.0,2017-12-01
Vietnam,9294.0,2017-12-01
United Kingdom,318721.0,2016-12-01
Japan,283680.0,2016-12-01
"China, PRC",207343.0,2016-12-01
South Korea,186630.0,2016-12-01
Brazil,178365.0,2016-12-01
Germany,128154.0,2016-12-01
France,115086.0,2016-12-01
India,73774.0,2016-12-01
Australia,120864.0,2016-12-01
Italy,102347.0,2016-12-01
Argentina,68660.0,2016-12-01
Colombia,103542.0,2016-12-01
Spain,83541.0,2016-12-01
Netherlands,43695.0,2016-12-01
Ireland,34116.0,2016-12-01
Sweden,56086.0,2016-12-01
Venezuela,72296.0,2016-12-01
Taiwan,30800.0,2016-12-01
Switzerland,26722.0,2016-12-01
Dominican Republic,46202.0,2016-12-01
Ecuador,29055.0,2016-12-01
Israel,22356.0,2016-12-01
Chile,24632.0,2016-12-01
Denmark,18292.0,2016-12-01
Costa Rica,41721.0,2016-12-01
Philippines,34998.0,2016-12-01
New Zealand,21797.0,2016-12-01
Peru,26730.0,2016-12-01
Belgium,15718.0,2016-12-01
Jamaica,26655.0,2016-12-01
Norway,18317.0,2016-12-01
Bahamas,30660.0,2016-12-01
Guatemala,35010.0,2016-12-01
Russia,26036.0,2016-12-01
Honduras,26073.0,2016-12-01
El Salvador,25067.0,2016-12-01
Poland,11508.0,2016-12-01
Austria,14635.0,2016-12-01
Nigeria,17606.0,2016-12-01
Saudi Arabia,9875.0,2016-12-01
Panama,12509.0,2016-12-01
Trinidad And Tobago,17497.0,2016-12-01
Singapore,15514.0,2016-12-01
Turkey,10603.0,2016-12-01
Hong Kong,7314.0,2016-12-01
Portugal,15849.0,2016-12-01
Finland,14207.0,2016-12-01
South Africa,12651.0,2016-12-01
Haiti,13464.0,2016-12-01
Vietnam,9470.0,2016-12-01
United Kingdom,338257.0,2015-12-01
Japan,298804.0,2015-12-01
"China, PRC",171680.0,2015-12-01
South Korea,164238.0,2015-12-01
Brazil,222827.0,2015-12-01
Germany,135503.0,2015-12-01
France,110214.0,2015-12-01
India,70758.0,2015-12-01
Australia,128329.0,2015-12-01
Italy,96601.0,2015-12-01
Argentina,69426.0,2015-12-01
Colombia,105045.0,2015-12-01
Spain,66789.0,2015-12-01
Netherlands,43920.0,2015-12-01
Ireland,34487.0,2015-12-01
Sweden,58182.0,2015-12-01
Venezuela,79137.0,2015-12-01
Taiwan,29458.0,2015-12-01
Switzerland,36677.0,2015-12-01
Dominican Republic,43008.0,2015-12-01
Ecuador,28009.0,2015-12-01
Israel,27576.0,2015-12-01
Chile,24974.0,2015-12-01
Denmark,19612.0,2015-12-01
Costa Rica,39403.0,2015-12-01
Philippines,26083.0,2015-12-01
New Zealand,20181.0,2015-12-01
Peru,28306.0,2015-12-01
Belgium,17929.0,2015-12-01
Jamaica,26048.0,2015-12-01
Norway,20295.0,2015-12-01
Bahamas,27742.0,2015-12-01
Guatemala,34164.0,2015-12-01
Russia,26588.0,2015-12-01
Honduras,26537.0,2015-12-01
El Salvador,26592.0,2015-12-01
Poland,11308.0,2015-12-01
Austria,16062.0,2015-12-01
Nigeria,17467.0,2015-12-01
Saudi Arabia,14540.0,2015-12-01
Panama,15990.0,2015-12-01
Trinidad And Tobago,18675.0,2015-12-01
Singapore,16414.0,2015-12-01
Turkey,12356.0,2015-12-01
Hong Kong,9659.0,2015-12-01
Portugal,10771.0,2015-12-01
Finland,14870.0,2015-12-01
South Africa,16305.0,2015-12-01
Haiti,13075.0,2015-12-01
Vietnam,7848.0,2015-12-01
United Kingdom,315791.0,2014-12-01
Japan,283551.0,2014-12-01
"China, PRC",149083.0,2014-12-01
South Korea,133473.0,2014-12-01
Brazil,262524.0,2014-12-01
Germany,141423.0,2014-12-01
France,111552.0,2014-12-01
India,64040.0,2014-12-01
Australia,124191.0,2014-12-01
Italy,90111.0,2014-12-01
Argentina,49359.0,2014-12-01
Colombia,112313.0,2014-12-01
Spain,60032.0,2014-12-01
Netherlands,44153.0,2014-12-01
Ireland,30864.0,2014-12-01
Sweden,60531.0,2014-12-01
Venezuela,74084.0,2014-12-01
Taiwan,26189.0,2014-12-01
Switzerland,37631.0,2014-12-01
Dominican Republic,32924.0,2014-12-01
Ecuador,28204.0,2014-12-01
Israel,23726.0,2014-12-01
Chile,21457.0,2014-12-01
Denmark,18815.0,2014-12-01
Costa Rica,30896.0,2014-12-01
Philippines,22708.0,2014-12-01
New Zealand,19398.0,2014-12-01
Peru,23808.0,2014-12-01
Belgium,17541.0,2014-12-01
Jamaica,20969.0,2014-12-01
Norway,21188.0,2014-12-01
Bahamas,24474.0,2014-12-01
Guatemala,30818.0,2014-12-01
Russia,29456.0,2014-12-01
Honduras,21011.0,2014-12-01
El Salvador,18643.0,2014-12-01
Poland,10608.0,2014-12-01
Austria,15968.0,2014-12-01
Nigeria,15369.0,2014-12-01
Saudi Arabia,17807.0,2014-12-01
Panama,13510.0,2014-12-01
Trinidad And Tobago,16898.0,2014-12-01
Singapore,16023.0,2014-12-01
Turkey,10840.0,2014-12-01
Hong Kong,8988.0,2014-12-01
Portugal,10245.0,2014-12-01
Finland,15452.0,2014-12-01
South Africa,15505.0,2014-12-01
Haiti,11553.0,2014-12-01
Vietnam,8368.0,2014-12-01
United Kingdom,308260.0,2013-12-01
Japan,330478.0,2013-12-01
"China, PRC",130565.0,2013-12-01
South Korea,127630.0,2013-12-01
Brazil,241832.0,2013-12-01
Germany,138843.0,2013-12-01
France,117963.0,2013-12-01
India,59241.0,2013-12-01
Australia,121057.0,2013-12-01
Italy,85849.0,2013-12-01
Argentina,59101.0,2013-12-01
Colombia,108239.0,2013-12-01
Spain,55329.0,2013-12-01
Netherlands,42937.0,2013-12-01
Ireland,29501.0,2013-12-01
Sweden,55097.0,2013-12-01
Venezuela,101614.0,2013-12-01
Taiwan,25795.0,2013-12-01
Switzerland,39852.0,2013-12-01
Dominican Republic,28590.0,2013-12-01
Ecuador,20634.0,2013-12-01
Israel,22121.0,2013-12-01
Chile,16872.0,2013-12-01
Denmark,17382.0,2013-12-01
Costa Rica,30080.0,2013-12-01
Philippines,20510.0,2013-12-01
New Zealand,17762.0,2013-12-01
Peru,23595.0,2013-12-01
Belgium,18550.0,2013-12-01
Jamaica,18187.0,2013-12-01
Norway,20658.0,2013-12-01
Bahamas,23948.0,2013-12-01
Guatemala,30543.0,2013-12-01
Russia,39831.0,2013-12-01
Honduras,20752.0,2013-12-01
El Salvador,15222.0,2013-12-01
Poland,10189.0,2013-12-01
Austria,15275.0,2013-12-01
Nigeria,12814.0,2013-12-01
Saudi Arabia,14160.0,2013-12-01
Panama,14026.0,2013-12-01
Trinidad And Tobago,15302.0,2013-12-01
Singapore,17986.0,2013-12-01
Turkey,9612.0,2013-12-01
Hong Kong,8450.0,2013-12-01
Portugal,9994.0,2013-12-01
Finland,14787.0,2013-12-01
South Africa,15585.0,2013-12-01
Haiti,10050.0,2013-12-01
Vietnam,5407.0,2013-12-01
United Kingdom,281472.0,2012-12-01
Japan,319824.0,2012-12-01
"China, PRC",99679.0,2012-12-01
South Korea,117606.0,2012-12-01
Brazil,208892.0,2012-12-01
Germany,129608.0,2012-12-01
France,100176.0,2012-12-01
India,48307.0,2012-12-01
Australia,109096.0,2012-12-01
Italy,74146.0,2012-12-01
Argentina,48892.0,2012-12-01
Colombia,80940.0,2012-12-01
Spain,49834.0,2012-12-01
Netherlands,40274.0,2012-12-01
Ireland,24959.0,2012-12-01
Sweden,45405.0,2012-12-01
Venezuela,96974.0,2012-12-01
Taiwan,22586.0,2012-12-01
Switzerland,36141.0,2012-12-01
Dominican Republic,27092.0,2012-12-01
Ecuador,15753.0,2012-12-01
Israel,20526.0,2012-12-01
Chile,16240.0,2012-12-01
Denmark,15254.0,2012-12-01
Costa Rica,25291.0,2012-12-01
Philippines,17422.0,2012-12-01
New Zealand,14468.0,2012-12-01
Peru,18879.0,2012-12-01
Belgium,16980.0,2012-12-01
Jamaica,17230.0,2012-12-01
Norway,16915.0,2012-12-01
Bahamas,26939.0,2012-12-01
Guatemala,25536.0,2012-12-01
Russia,30178.0,2012-12-01
Honduras,16120.0,2012-12-01
El Salvador,12720.0,2012-12-01
Poland,7297.0,2012-12-01
Austria,13974.0,2012-12-01
Nigeria,9870.0,2012-12-01
Saudi Arabia,12591.0,2012-12-01
Panama,12061.0,2012-12-01
Trinidad And Tobago,14937.0,2012-12-01
Singapore,20169.0,2012-12-01
Turkey,8825.0,2012-12-01
Hong Kong,9890.0,2012-12-01
Portugal,8362.0,2012-12-01
Finland,12884.0,2012-12-01
South Africa,14109.0,2012-12-01
Haiti,8560.0,2012-12-01
Vietnam,4563.0,2012-12-01
United Kingdom,290763.0,2011-12-01
Japan,277952.0,2011-12-01
"China, PRC",79136.0,2011-12-01
South Korea,101859.0,2011-12-01
Brazil,171587.0,2011-12-01
Germany,123935.0,2011-12-01
France,108048.0,2011-12-01
India,40341.0,2011-12-01
Australia,99474.0,2011-12-01
Italy,82782.0,2011-12-01
Argentina,38959.0,2011-12-01
Colombia,60356.0,2011-12-01
Spain,61268.0,2011-12-01
Netherlands,41803.0,2011-12-01
Ireland,25492.0,2011-12-01
Sweden,37692.0,2011-12-01
Venezuela,84947.0,2011-12-01
Taiwan,17009.0,2011-12-01
Switzerland,36703.0,2011-12-01
Dominican Republic,26948.0,2011-12-01
Ecuador,15668.0,2011-12-01
Israel,19595.0,2011-12-01
Chile,12153.0,2011-12-01
Denmark,14921.0,2011-12-01
Costa Rica,23012.0,2011-12-01
Philippines,15232.0,2011-12-01
New Zealand,13689.0,2011-12-01
Peru,17131.0,2011-12-01
Belgium,16786.0,2011-12-01
Jamaica,16159.0,2011-12-01
Norway,15194.0,2011-12-01
Bahamas,27354.0,2011-12-01
Guatemala,24392.0,2011-12-01
Russia,23921.0,2011-12-01
Honduras,15165.0,2011-12-01
El Salvador,11017.0,2011-12-01
Poland,6664.0,2011-12-01
Austria,14839.0,2011-12-01
Nigeria,6592.0,2011-12-01
Saudi Arabia,10464.0,2011-12-01
Panama,10645.0,2011-12-01
Trinidad And Tobago,13978.0,2011-12-01
Singapore,21702.0,2011-12-01
Turkey,7795.0,2011-12-01
Hong Kong,8823.0,2011-12-01
Portugal,9054.0,2011-12-01
Finland,11484.0,2011-12-01
South Africa,12910.0,2011-12-01
Haiti,7754.0,2011-12-01
Vietnam,3412.0,2011-12-01
